CUDIS,Nivel,NOTA1,vivienda turistica,unidad1,nota2,plazas,unidad2,nota3,plazas por vivienda turistica,unidad3,nota4,Porcentaje vivienda turistica,UNIDAD4,PERIODO,PROV,PROV_LITERAL,MUN,MUN_LITERAL
2908402,Distritos,,179,Viviendas,,842,Plazas,,4.70391061452514,Plazas,,2.29017400204708,Porcentaje,2024M11,29,Málaga,29084,Ronda
2908401,Distritos,,189,Viviendas,,848,Plazas,,4.48677248677249,Plazas,,8.81941203919739,Porcentaje,2024M11,29,Málaga,29084,Ronda
2908501,Distritos,,9,Viviendas,,38,Plazas,,4.22222222222222,Plazas,,3.13588850174216,Porcentaje,2024M11,29,Málaga,29085,Salares
2908601,Distritos,,69,Viviendas,,406,Plazas,,5.88405797101449,Plazas,,4.78170478170478,Porcentaje,2024M11,29,Málaga,29086,Sayalonga
2908701,Distritos,,17,Viviendas,,94,Plazas,,5.52941176470588,Plazas,,1.9036954087346,Porcentaje,2024M11,29,Málaga,29087,Sedella
2908801,Distritos,,7,Viviendas,,42,Plazas,,6,Plazas,,0.373931623931624,Porcentaje,2024M11,29,Málaga,29088,Sierra de Yeguas
2908901,Distritos,,2,Viviendas,,20,Plazas,,10,Plazas,,0.0897666068222621,Porcentaje,2024M11,29,Málaga,29089,Teba
2909001,Distritos,,32,Viviendas,,137,Plazas,,4.28125,Plazas,,1.61127895266868,Porcentaje,2024M11,29,Málaga,29090,Tolox
2909103,Distritos,,330,Viviendas,,1565,Plazas,,4.74242424242424,Plazas,,4.9005049005049,Porcentaje,2024M11,29,Málaga,29091,Torrox
2909102,Distritos,,576,Viviendas,,2562,Plazas,,4.44791666666667,Plazas,,6.06060606060606,Porcentaje,2024M11,29,Málaga,29091,Torrox
2909101,Distritos,,136,Viviendas,,679,Plazas,,4.99264705882353,Plazas,,3.49255264509502,Porcentaje,2024M11,29,Málaga,29091,Torrox
2909201,Distritos,,9,Viviendas,,47,Plazas,,5.22222222222222,Plazas,,2.02702702702703,Porcentaje,2024M11,29,Málaga,29092,Totalán
2909301,Distritos,,27,Viviendas,,155,Plazas,,5.74074074074074,Plazas,,1.92444761225944,Porcentaje,2024M11,29,Málaga,29093,Valle de Abdalajís
2909405,Distritos,,21,Viviendas,,118,Plazas,,5.61904761904762,Plazas,,1.39720558882236,Porcentaje,2024M11,29,Málaga,29094,Vélez-Málaga
2909404,Distritos,,268,Viviendas,,1615,Plazas,,6.02611940298507,Plazas,,3.03442028985507,Porcentaje,2024M11,29,Málaga,29094,Vélez-Málaga
2909403,Distritos,,582,Viviendas,,2853,Plazas,,4.9020618556701,Plazas,,2.74696748005853,Porcentaje,2024M11,29,Málaga,29094,Vélez-Málaga
2909402,Distritos,,21,Viviendas,,98,Plazas,,4.66666666666667,Plazas,,0.379472352728587,Porcentaje,2024M11,29,Málaga,29094,Vélez-Málaga
2909401,Distritos,,71,Viviendas,,325,Plazas,,4.57746478873239,Plazas,,0.529929840274668,Porcentaje,2024M11,29,Málaga,29094,Vélez-Málaga
2909501,Distritos,,7,Viviendas,,33,Plazas,,4.71428571428571,Plazas,,0.284900284900285,Porcentaje,2024M11,29,Málaga,29095,Villanueva de Algaidas
2909601,Distritos,,19,Viviendas,,140,Plazas,,7.36842105263158,Plazas,,0.878409616273694,Porcentaje,2024M11,29,Málaga,29096,Villanueva del Rosario
2909701,Distritos,,19,Viviendas,,158,Plazas,,8.31578947368421,Plazas,,0.677845165893685,Porcentaje,2024M11,29,Málaga,29097,Villanueva del Trabuco
2909801,Distritos,,8,Viviendas,,75,Plazas,,9.375,Plazas,,0.842992623814542,Porcentaje,2024M11,29,Málaga,29098,Villanueva de Tapia
2909901,Distritos,,55,Viviendas,,350,Plazas,,6.36363636363636,Plazas,,3.62080315997367,Porcentaje,2024M11,29,Málaga,29099,Viñuela
2910001,Distritos,,16,Viviendas,,103,Plazas,,6.4375,Plazas,,0.700218818380744,Porcentaje,2024M11,29,Málaga,29100,Yunquera
2990101,Distritos,,2382,Viviendas,,9816,Plazas,,4.12090680100756,Plazas,,5.54753365317434,Porcentaje,2024M11,29,Málaga,29901,Torremolinos
2990201,Distritos,,29,Viviendas,,166,Plazas,,5.72413793103448,Plazas,,1.50025866528712,Porcentaje,2024M11,29,Málaga,29902,Villanueva de la Concepción
2990301,Distritos,,22,Viviendas,,119,Plazas,,5.40909090909091,Plazas,,4.12757973733583,Porcentaje,2024M11,29,Málaga,29903,Montecorto
2990401,Distritos,,2,Viviendas,,15,Plazas,,7.5,Plazas,,0.539083557951483,Porcentaje,2024M11,29,Málaga,29904,Serrato
3000102,Distritos,,19,Viviendas,,147,Plazas,,7.73684210526316,Plazas,,0.626442466205077,Porcentaje,2024M11,30,Murcia,30001,Abanilla
3000101,Distritos,,1,Viviendas,,5,Plazas,,5,Plazas,,0.0506585612968592,Porcentaje,2024M11,30,Murcia,30001,Abanilla
3000201,Distritos,,4,Viviendas,,24,Plazas,,6,Plazas,,0.0564254478769925,Porcentaje,2024M11,30,Murcia,30002,Abarán
3000301,Distritos,,552,Viviendas,,2867,Plazas,,5.19384057971014,Plazas,,2.1119485786433,Porcentaje,2024M11,30,Murcia,30003,Águilas
3000401,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,30,Murcia,30004,Albudeite
3000501,Distritos,,15,Viviendas,,73,Plazas,,4.86666666666667,Plazas,,0.082840890263434,Porcentaje,2024M11,30,Murcia,30005,Alcantarilla
3000601,Distritos,,10,Viviendas,,64,Plazas,,6.4,Plazas,,1.03626943005181,Porcentaje,2024M11,30,Murcia,30006,Aledo
3000701,Distritos,,7,Viviendas,,34,Plazas,,4.85714285714286,Plazas,,0.155832591273375,Porcentaje,2024M11,30,Murcia,30007,Alguazas
3000801,Distritos,,184,Viviendas,,873,Plazas,,4.7445652173913,Plazas,,1.2316754802865,Porcentaje,2024M11,30,Murcia,30008,Alhama de Murcia
3000901,Distritos,,19,Viviendas,,95,Plazas,,5,Plazas,,0.207786526684164,Porcentaje,2024M11,30,Murcia,30009,Archena
3001001,Distritos,,3,Viviendas,,14,Plazas,,4.66666666666667,Plazas,,0.0677812923633077,Porcentaje,2024M11,30,Murcia,30010,Beniel
3001101,Distritos,,20,Viviendas,,165,Plazas,,8.25,Plazas,,0.517330574236937,Porcentaje,2024M11,30,Murcia,30011,Blanca
3001201,Distritos,,29,Viviendas,,187,Plazas,,6.44827586206897,Plazas,,0.413635715304521,Porcentaje,2024M11,30,Murcia,30012,Bullas
3001301,Distritos,,19,Viviendas,,125,Plazas,,6.57894736842105,Plazas,,0.311730926989336,Porcentaje,2024M11,30,Murcia,30013,Calasparra
3001401,Distritos,,1,Viviendas,,8,Plazas,,8,Plazas,,0.08,Porcentaje,2024M11,30,Murcia,30014,Campos del Río
3001501,Distritos,,116,Viviendas,,636,Plazas,,5.48275862068965,Plazas,,0.792891319207109,Porcentaje,2024M11,30,Murcia,30015,Caravaca de la Cruz
3001610,Distritos,,22,Viviendas,,98,Plazas,,4.45454545454545,Plazas,,0.108459869848156,Porcentaje,2024M11,30,Murcia,30016,Cartagena
3001609,Distritos,,279,Viviendas,,1563,Plazas,,5.60215053763441,Plazas,,3.14791831208394,Porcentaje,2024M11,30,Murcia,30016,Cartagena
3001608,Distritos,,31,Viviendas,,116,Plazas,,3.74193548387097,Plazas,,0.157672549717715,Porcentaje,2024M11,30,Murcia,30016,Cartagena
3001607,Distritos,,34,Viviendas,,237,Plazas,,6.97058823529412,Plazas,,0.329968944099379,Porcentaje,2024M11,30,Murcia,30016,Cartagena
3001606,Distritos,,1136,Viviendas,,6157,Plazas,,5.41989436619718,Plazas,,3.33774056118701,Porcentaje,2024M11,30,Murcia,30016,Cartagena
3001605,Distritos,,34,Viviendas,,139,Plazas,,4.08823529411765,Plazas,,0.673400673400673,Porcentaje,2024M11,30,Murcia,30016,Cartagena
3001604,Distritos,,2,Viviendas,,8,Plazas,,4,Plazas,,0.0861326442721792,Porcentaje,2024M11,30,Murcia,30016,Cartagena
3001603,Distritos,,84,Viviendas,,352,Plazas,,4.19047619047619,Plazas,,0.54033191817831,Porcentaje,2024M11,30,Murcia,30016,Cartagena
3001602,Distritos,,107,Viviendas,,436,Plazas,,4.07476635514019,Plazas,,1.57724056603774,Porcentaje,2024M11,30,Murcia,30016,Cartagena
3001601,Distritos,,87,Viviendas,,349,Plazas,,4.01149425287356,Plazas,,3.61746361746362,Porcentaje,2024M11,30,Murcia,30016,Cartagena
3001701,Distritos,,54,Viviendas,,327,Plazas,,6.05555555555556,Plazas,,0.589777195281782,Porcentaje,2024M11,30,Murcia,30017,Cehegín
3001801,Distritos,,2,Viviendas,,8,Plazas,,4,Plazas,,0.0364232380258605,Porcentaje,2024M11,30,Murcia,30018,Ceutí
3001902,Distritos,,5,Viviendas,,44,Plazas,,8.8,Plazas,,0.176180408738548,Porcentaje,2024M11,30,Murcia,30019,Cieza
3001901,Distritos,,14,Viviendas,,57,Plazas,,4.07142857142857,Plazas,,0.10096639261503,Porcentaje,2024M11,30,Murcia,30019,Cieza
3002001,Distritos,,53,Viviendas,,293,Plazas,,5.52830188679245,Plazas,,0.850722311396469,Porcentaje,2024M11,30,Murcia,30020,Fortuna
3002101,Distritos,,124,Viviendas,,658,Plazas,,5.30645161290323,Plazas,,1.23333996419336,Porcentaje,2024M11,30,Murcia,30021,Fuente Álamo de Murcia
3002202,Distritos,,10,Viviendas,,60,Plazas,,6,Plazas,,0.364830353885443,Porcentaje,2024M11,30,Murcia,30022,Jumilla
3002201,Distritos,,8,Viviendas,,39,Plazas,,4.875,Plazas,,0.0731395136222344,Porcentaje,2024M11,30,Murcia,30022,Jumilla
3002301,Distritos,,10,Viviendas,,70,Plazas,,7,Plazas,,0.269396551724138,Porcentaje,2024M11,30,Murcia,30023,Librilla
3002402,Distritos,,72,Viviendas,,438,Plazas,,6.08333333333333,Plazas,,0.398186041367105,Porcentaje,2024M11,30,Murcia,30024,Lorca
3002401,Distritos,,50,Viviendas,,228,Plazas,,4.56,Plazas,,0.205347242186537,Porcentaje,2024M11,30,Murcia,30024,Lorca
3002501,Distritos,,5,Viviendas,,22,Plazas,,4.4,Plazas,,0.13728720483251,Porcentaje,2024M11,30,Murcia,30025,Lorquí
3002601,Distritos,,648,Viviendas,,3386,Plazas,,5.22530864197531,Plazas,,2.05472936550718,Porcentaje,2024M11,30,Murcia,30026,Mazarrón
3002701,Distritos,,57,Viviendas,,280,Plazas,,4.91228070175439,Plazas,,0.173210161662818,Porcentaje,2024M11,30,Murcia,30027,Molina de Segura
3002801,Distritos,,87,Viviendas,,681,Plazas,,7.82758620689655,Plazas,,1.24427917620137,Porcentaje,2024M11,30,Murcia,30028,Moratalla
3002901,Distritos,,15,Viviendas,,109,Plazas,,7.26666666666667,Plazas,,0.151653017895056,Porcentaje,2024M11,30,Murcia,30029,Mula
3003008,Distritos,,411,Viviendas,,2158,Plazas,,5.25060827250608,Plazas,,3.37993421052632,Porcentaje,2024M11,30,Murcia,30030,Murcia
3003007,Distritos,,73,Viviendas,,252,Plazas,,3.45205479452055,Plazas,,0.291080186610311,Porcentaje,2024M11,30,Murcia,30030,Murcia
3003006,Distritos,,33,Viviendas,,174,Plazas,,5.27272727272727,Plazas,,0.143509458577952,Porcentaje,2024M11,30,Murcia,30030,Murcia
3003005,Distritos,,69,Viviendas,,307,Plazas,,4.44927536231884,Plazas,,0.196463654223969,Porcentaje,2024M11,30,Murcia,30030,Murcia
3003004,Distritos,,90,Viviendas,,360,Plazas,,4,Plazas,,0.206332102982645,Porcentaje,2024M11,30,Murcia,30030,Murcia
3003003,Distritos,,84,Viviendas,,336,Plazas,,4,Plazas,,0.354251012145749,Porcentaje,2024M11,30,Murcia,30030,Murcia
3003002,Distritos,,158,Viviendas,,655,Plazas,,4.14556962025316,Plazas,,0.590124747889744,Porcentaje,2024M11,30,Murcia,30030,Murcia
3003001,Distritos,,154,Viviendas,,553,Plazas,,3.59090909090909,Plazas,,0.508586525759577,Porcentaje,2024M11,30,Murcia,30030,Murcia
3003101,Distritos,,4,Viviendas,,30,Plazas,,7.5,Plazas,,0.756143667296786,Porcentaje,2024M11,30,Murcia,30031,Ojós
3003201,Distritos,,12,Viviendas,,77,Plazas,,6.41666666666667,Plazas,,0.45662100456621,Porcentaje,2024M11,30,Murcia,30032,Pliego
3003301,Distritos,,10,Viviendas,,44,Plazas,,4.4,Plazas,,0.125533517449159,Porcentaje,2024M11,30,Murcia,30033,Puerto Lumbreras
3003401,Distritos,,8,Viviendas,,61,Plazas,,7.625,Plazas,,0.493827160493827,Porcentaje,2024M11,30,Murcia,30034,Ricote
3003501,Distritos,,1392,Viviendas,,7086,Plazas,,5.09051724137931,Plazas,,3.3645944116794,Porcentaje,2024M11,30,Murcia,30035,San Javier
3003601,Distritos,,494,Viviendas,,2579,Plazas,,5.22064777327935,Plazas,,2.30195712954334,Porcentaje,2024M11,30,Murcia,30036,San Pedro del Pinatar
3003702,Distritos,,312,Viviendas,,1441,Plazas,,4.61858974358974,Plazas,,3.29914349159353,Porcentaje,2024M11,30,Murcia,30037,Torre-Pacheco
3003701,Distritos,,457,Viviendas,,2236,Plazas,,4.89277899343545,Plazas,,3.67304291914483,Porcentaje,2024M11,30,Murcia,30037,Torre-Pacheco
3003801,Distritos,,7,Viviendas,,33,Plazas,,4.71428571428571,Plazas,,0.0707857215087471,Porcentaje,2024M11,30,Murcia,30038,"Torres de Cotillas, Las"
3003901,Distritos,,13,Viviendas,,99,Plazas,,7.61538461538461,Plazas,,0.0844704353476283,Porcentaje,2024M11,30,Murcia,30039,Totana
3004001,Distritos,,2,Viviendas,,8,Plazas,,4,Plazas,,0.284495021337127,Porcentaje,2024M11,30,Murcia,30040,Ulea
3004106,Distritos,,10,Viviendas,,62,Plazas,,6.2,Plazas,,1.12359550561798,Porcentaje,2024M11,30,Murcia,30041,"Unión, La"
3004104,Distritos,,2,Viviendas,,12,Plazas,,6,Plazas,,0.0892060660124889,Porcentaje,2024M11,30,Murcia,30041,"Unión, La"
3004103,Distritos,,3,Viviendas,,10,Plazas,,3.33333333333333,Plazas,,0.137111517367459,Porcentaje,2024M11,30,Murcia,30041,"Unión, La"
3004102,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,30,Murcia,30041,"Unión, La"
3004101,Distritos,,2,Viviendas,,7,Plazas,,3.5,Plazas,,0.0634316523945449,Porcentaje,2024M11,30,Murcia,30041,"Unión, La"
3004201,Distritos,,11,Viviendas,,55,Plazas,,5,Plazas,,0.47008547008547,Porcentaje,2024M11,30,Murcia,30042,Villanueva del Río Segura
3004301,Distritos,,40,Viviendas,,197,Plazas,,4.925,Plazas,,0.207878598898243,Porcentaje,2024M11,30,Murcia,30043,Yecla
3090101,Distritos,,6,Viviendas,,34,Plazas,,5.66666666666667,Plazas,,0.0874380647041679,Porcentaje,2024M11,30,Murcia,30901,Santomera
3090201,Distritos,,520,Viviendas,,2660,Plazas,,5.11538461538461,Plazas,,2.39476835221516,Porcentaje,2024M11,30,Murcia,30902,"Alcázares, Los"
3100101,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,31,Navarra,31001,Abáigar
3100201,Distritos,,1,Viviendas,,8,Plazas,,8,Plazas,,0.293255131964809,Porcentaje,2024M11,31,Navarra,31002,Abárzuza/Abartzuza
3100301,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,31,Navarra,31003,Abaurregaina/Abaurrea Alta
3100401,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,Dato protegido por secreto estadístico,,Porcentaje,2024M11,31,Navarra,31004,Abaurrepea/Abaurrea Baja
3100501,Distritos,,2,Viviendas,,20,Plazas,,10,Plazas,,0.816326530612245,Porcentaje,2024M11,31,Navarra,31005,Aberin
3100602,Distritos,,1,Viviendas,,6,Plazas,,6,Plazas,,0.0875656742556918,Porcentaje,2024M11,31,Navarra,31006,Ablitas
3100601,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,31,Navarra,31006,Ablitas
