id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
872997183541187451,Increíble Apartamento Centrico 2,287871445,Juan,Casco Antiguo,Santa Catalina,37.3928648,-5.9846263,Entire home/apt,98,2,6,2025-02-17,0.26,62,32,2,VFT/SE/10823/VFT/SE/12569
873005647319006263,Increíble Apartamento Centrico 2,287871445,Juan,Casco Antiguo,Santa Catalina,37.3928648,-5.9846263,Entire home/apt,118,2,14,2025-02-15,0.60,62,10,2,VFT/SE/10823/VFT/SE/12569
873023591865267412,ISG Apartments: Doña Guiomar 0.2/Free Parking,182169184,Eduardo,Casco Antiguo,Arenal,37.3882456,-5.9974378,Entire home/apt,106,1,74,2025-03-21,3.22,63,198,42,VFT/SE/09663
873024560401193165,ISG Apartments: Doña Guiomar 1.1/ Free Parking,182169184,Eduardo,Casco Antiguo,Arenal,37.3882456,-5.9974378,Entire home/apt,278,1,164,2025-03-12,7.01,63,190,78,VFT/SE/09663
873025739524991793,ISG Apartments: Doña Guiomar 2.1/ Free Parking,182169184,Eduardo,Casco Antiguo,Arenal,37.3882456,-5.9974378,Entire home/apt,128,1,90,2025-03-23,3.83,63,202,52,VFT/SE/09663
873026651803834603,ISG Apartments: Doña Guiomar 2.2/Free Parking,182169184,Eduardo,Casco Antiguo,Arenal,37.3882456,-5.9974378,Entire home/apt,136,1,109,2025-03-17,4.73,63,244,59,VFT/SE/09663
873649957160180471,"Macarena Suite, Apartamento de un dorm y un baño",350850417,Sevilla Hosting,Macarena,"León XIII, Los Naranjos",37.4032217,-5.9865449,Entire home/apt,83,2,2,2024-06-17,0.15,28,203,1,CTC-2020005721
873694916010956928,Apartamento En Pleno Casco Antiguo De Sevilla,510914700,Comfy Away,Casco Antiguo,"Encarnación, Regina",37.3934049,-5.9990556,Entire home/apt,101,2,49,2025-03-22,2.11,5,156,18,VFT/SE/06607
873758850195247204,Apartamento céntrico,510930718,Teresa,Casco Antiguo,"Encarnación, Regina",37.3959422,-5.9933839,Entire home/apt,99,2,103,2025-03-10,4.48,1,133,59,VFT/SE/10848
873785157226432824,Ohliving San Bernardo 6,172894482,Luis Guillermo,Nervión,San Bernardo,37.382222,-5.9821696,Entire home/apt,118,2,75,2025-03-11,3.41,37,174,49,A/SE/00278
873790908820470951,Ohliving San Bernardo 7,172894482,Luis Guillermo,Nervión,San Bernardo,37.382222,-5.9821696,Entire home/apt,111,2,52,2025-03-23,2.24,37,195,39,A/SE/00278
873811971076088083,Ohliving San Bernardo 5,172894482,Luis Guillermo,Nervión,San Bernardo,37.382222,-5.9821696,Entire home/apt,121,2,70,2025-03-23,3.01,37,174,46,A/SE/00278
873817525279370716,Ohliving San Bernardo 3,172894482,Luis Guillermo,Nervión,San Bernardo,37.382222,-5.9821696,Entire home/apt,165,2,97,2025-03-12,4.18,37,142,51,A/SE/00278
873818642904897911,Apartment near the train station great location,304116789,Kasapartments,San Pablo - Santa Justa,San Pablo D y E,37.4026668,-5.9584475,Entire home/apt,93,1,64,2025-02-28,2.78,32,229,35,VFT/SE/02943
873928329453332090,Luz y Terraza Junto Plaza España,258149519,Maria Magdalena,Sur,Huerta de la Salud,37.37668474841147,-5.979856304229744,Entire home/apt,622,2,29,2024-11-03,1.25,1,139,16,VFT/SE/6850
874378239446637806,El patio de Nervión.,511054421,Manuela,Nervión,Nervión,37.3859321,-5.968945,Entire home/apt,135,2,16,2024-09-30,0.68,1,155,4,VUT/SE/13164
874471893221525901,Enjoy Seville from this Cozy Apartment,390203594,Cristina,Macarena,"Cruz Roja, Capuchinos",37.401593276086395,-5.984933016499259,Entire home/apt,,2,7,2025-03-03,0.41,3,0,4,VTF/SE/03367
874487458863592379,"Ático con aire acondicionado, cerca al metro",510527023,Luigui,Cerro - Amate,La Plata,37.37156,-5.95002,Private room,31,2,38,2025-03-03,1.64,2,83,26,VFT/SE/07528
874543807741237677,m-odern,2654826,Jonatan,Palmera - Bellavista,"Sector Sur, La Palmera, Reina Mercedes",37.359836366012836,-5.981330189650373,Entire home/apt,499,1,5,2024-04-29,0.22,7,144,1,VUT/SE/10946
874553643341746041,m-odern,2654826,Jonatan,Palmera - Bellavista,Bami,37.36022,-5.97867,Entire home/apt,,1,4,2024-02-04,0.20,7,138,0,CTC-2022451241
874561160897662255,S30 Brand New Central House With Terrace,37040238,Grupo Se&Pal,Casco Antiguo,Santa Catalina,37.39261189603545,-5.987127241261952,Entire home/apt,134,2,44,2025-03-10,1.90,34,123,34,VFT/SE /10851
874588390072424815,Apartamento Calle Betis,287871445,Juan,Triana,Triana Casco Antiguo,37.38167314592628,-6.000135693266909,Entire home/apt,112,2,12,2024-10-28,0.52,62,110,4,VUT/SE/10798
874617206641181480,Apartamento completo en Sevilla / Triana- Remedios,352167099,Yolanda,Triana,Triana Este,37.3797587,-5.99996,Entire home/apt,64,3,71,2025-03-25,3.18,1,88,41,VFT/SE/10839
874625544364497582,Apartamento Puerta Osario,255965780,***CheckINN,Casco Antiguo,Santa Catalina,37.3937,-5.98523,Entire home/apt,113,2,30,2025-02-28,1.29,50,7,15,VFT/SE/10823/VFT/SE/12569
874639445145338915,Increíble Apartamento Centrico,255965780,***CheckINN,Nervión,an Roque,37.39229,-5.98371,Entire home/apt,94,2,2,2025-02-26,0.45,50,18,2,VFT/SE/10823/VFT/SE/12569
875344502969420786,Luminoso y amplio apt en pleno corazón de Sevilla,511236604,Arturo Vicente,Casco Antiguo,Arenal,37.38738140939799,-5.997860596794619,Entire home/apt,170,2,94,2025-03-16,4.08,1,84,49,VUT/SE/00465
876554309781337157,Ohliving San Bernardo 4,172894482,Luis Guillermo,Nervión,San Bernardo,37.382222,-5.9821696,Entire home/apt,127,2,60,2025-03-14,2.65,37,187,44,A/SE/00278
876574308998538474,Ohliving San Bernardo 1,172894482,Luis Guillermo,Nervión,San Bernardo,37.382222,-5.9821696,Entire home/apt,108,2,60,2025-03-17,2.62,37,188,39,A/SE/00278
876606942805409119,Apartamento Alameda de Hercules,449570091,David,Casco Antiguo,Feria,37.3983333,-5.99211,Entire home/apt,949,2,0,,,2,180,0,VFT/SE/08622
876850419724082552,Exclusive apt with stunning patio in the center,468355642,Karina,Casco Antiguo,Santa Catalina,37.39287,-5.98772,Entire home/apt,106,1,107,2025-03-18,4.71,19,189,45,VFT/SE/0991
877226563758699141,Mini Estudio Alameda de Hercule,449570091,David,Casco Antiguo,Feria,37.3983333,-5.99211,Entire home/apt,,1,3,2023-09-15,0.13,2,0,0,VFT/SE/08622
877235881371612796,(Co-working) 1 Cama hab. comp. de 4 con baño,310455657,La Banda Rooftop,Casco Antiguo,Arenal,37.3849402,-5.9960889,Shared room,55,1,1,2024-04-01,0.08,6,205,1,H/SE/01334
877399143673466461,ISG Apartments: Precioso ático en el centro,511692500,Pedro,Casco Antiguo,Arenal,37.3893125,-5.997389900000001,Entire home/apt,628,1,65,2025-01-02,3.01,2,128,42,VFT/SE/08124
878186749907208972,Ohliving San Bernardo 2,172894482,Luis Guillermo,Nervión,San Bernardo,37.382222,-5.9821696,Entire home/apt,129,2,67,2025-03-26,2.88,37,178,37,A/SE/00278
878263313500667571,Alojamiento en Triana,511895040,Yolanda,Triana,"El Tardón, El Carmen",37.3741988515915,-6.012702265612082,Entire home/apt,110,2,0,,,1,0,0,VFT/SE/12629
878639185865229860,Suite Apartament Cathedral,511975925,Suite,Casco Antiguo,Arenal,37.38460161234918,-5.994480662047863,Entire home/apt,184,4,1,2023-05-16,0.04,1,98,0,VFT/SE/06133
878729269444860471,Cozy 1Bd apt in Seville's center. Conde de Barajas,92573910,Esther,Casco Antiguo,San Lorenzo,37.39739213091954,-5.9942538966801004,Entire home/apt,,1,25,2024-12-02,1.17,40,0,17,VUT/SE/09847
878917793396051050,Andalusian flavour in heart of seville | 4´Giralda,225390196,Santiago,Casco Antiguo,Alfalfa,37.391,-5.9929,Entire home/apt,163,1,88,2025-03-11,3.87,4,148,38,VFT/SE/10748
879575762945735970,Los Lances  2 bloque 5 7C Feria Sevilla,182787457,Francisco,Los Remedios,Tablada,37.366411517124206,-6.000963033486068,Private room,80,1,0,,,1,360,0,Exempt
879677048846134638,Amplio dúplex con piscina en el centro de Sevilla.,503072956,Noelia,Casco Antiguo,San Lorenzo,37.4002008,-5.9976568,Entire home/apt,149,2,28,2025-03-10,1.32,1,242,17,VFT/SE/07578
880296193671552878,Apartment in pedestrian street Asuncion.,9649853,Nacho,Los Remedios,Los Remedios,37.3780725,-5.9979346,Entire home/apt,98,5,19,2025-03-26,0.86,18,93,18,VFT/SE/00681
881181951151511048,Charming traditional apartment in the center,35314305,Barak & Or,Casco Antiguo,Feria,37.396360465674654,-5.991526511639407,Entire home/apt,64,2,32,2025-02-24,1.72,1,306,20,VFT/SE/06319
881217092323678027,Bosco Eco Living 1,137955044,Rubén,San Pablo - Santa Justa,"Carretera de Carmona, María Auxiliadora, Fontanal",37.398234692039416,-5.978374076768003,Entire home/apt,141,2,26,2025-02-09,1.18,3,227,13,VFT/SE/09530
882251648072775632,AoA Cuesta del Rosario,11263265,Sebastian Y Ricardo,Casco Antiguo,Santa Cruz,37.3892976,-5.993207,Entire home/apt,200,2,21,2024-12-27,0.94,31,233,14,VFT/SE/10678
882368576763941069,Selecta/Patricio Saenz,214591077,Jose Carlos,Casco Antiguo,San Gil,37.4015594,-5.987584399999999,Entire home/apt,116,1,4,2025-01-19,0.23,16,146,1,VFT/SE/06610
882605969380504606,Habitación centro/Alameda,12601985,Patricia,Casco Antiguo,San Gil,37.40210125978029,-5.990876015173384,Private room,,1,2,2023-05-22,0.09,1,85,0,Exempt
883102091254007575,Petit Sagasta,164303953,Alberto,Casco Antiguo,Alfalfa,37.390205719434675,-5.993889570236206,Entire home/apt,134,2,0,,,2,56,0,VFT/SE/10308
883120173244207876,San Luis Luxury House with Terrace,512930356,San Luis,Casco Antiguo,San Julián,37.39734210404802,-5.986901194201498,Entire home/apt,185,1,3,2024-08-01,0.28,1,156,3,VFT/SE/10766
883298951129788018,New loft en el centro de Sevilla,456701326,Jose Luis,Casco Antiguo,Alfalfa,37.39153831073031,-5.992117766640579,Entire home/apt,,2,122,2025-03-11,5.30,9,82,53,VFT/SE/08487
883822923359241506,CV Brand New 2Br Apartament Triana Covadonga,37040238,Grupo Se&Pal,Triana,Triana Casco Antiguo,37.384539917782774,-6.005230137028714,Entire home/apt,133,2,66,2025-03-24,2.92,34,108,30,VFT/SE/10363
884028749952060714,Corral del Conde Oasis d paz en el corazon Sevilla,287871445,Juan,Casco Antiguo,San Bartolomé,37.39079167072746,-5.985921729875488,Entire home/apt,95,2,28,2024-09-08,1.23,62,114,6,VFT/SE/10333
884558213820362639,Elegante apartamento 6-8pax AV Palmera 3D 2B,39256779,Alvaro,Palmera - Bellavista,"Pedro Salvador, Las Palmeritas",37.35471769999999,-5.9778388,Entire home/apt,84,2,27,2025-03-17,1.20,32,212,21,VUT/SE/10645
884612411216646414,ISG Apartments: Calatrava Apto 6,182169184,Eduardo,Casco Antiguo,San Gil,37.40214,-5.99432,Entire home/apt,106,1,61,2025-03-25,2.71,63,243,22,VFT/SE/08377
884768528530110681,bella casa sevillana con piscina,11235516,Rafaela,Triana,Triana Casco Antiguo,37.3813417,-6.0000352,Entire home/apt,127,1,0,,,1,332,0,Exempt
885219471772463329,Santa Catalina - hasta 4 pax - centrico y familiar,713375,Antonia,Casco Antiguo,Santa Catalina,37.3950061,-5.9853029,Entire home/apt,94,2,30,2024-11-13,1.59,1,38,14,VUT/SE/06834
885232134303345757,Lumbreras V Apartamento Alameda Sevilla,236942147,Julio,Casco Antiguo,San Gil,37.4006852,-5.994543999999999,Entire home/apt,114,2,37,2025-03-10,2.58,1,77,32,VFT/SE/10854
885485203112418634,Pop Art Sant Esteban amplio y luminoso,350275075,Irene,Casco Antiguo,San Bartolomé,37.3896166,-5.985714,Entire home/apt,215,1,25,2025-01-14,1.13,5,220,8,VFT/SE/10436
886645977046544181,Apartamento con dos habitaciones,88540550,José,Los Remedios,Tablada,37.368666037535895,-6.0014898187517955,Entire home/apt,106,1,63,2025-02-23,2.85,1,151,45,Exempt
886680458020064443,Luminoso y acogedor apartamento,14958822,Nacho,Casco Antiguo,San Bartolomé,37.3886606,-5.9850872,Entire home/apt,157,2,16,2025-03-16,0.71,192,134,9,VFT/SE/10762
886738877307850187,Exclusivity and comfort next to the Bullring,23559250,Homing U,Casco Antiguo,Arenal,37.3852178,-5.997442899999999,Entire home/apt,293,2,13,2025-03-12,0.72,43,189,5,A/SE/00359
886776919804118788,Penthouse in front Giralda.,216835189,Eugenia,Casco Antiguo,Santa Cruz,37.3846818962194,-5.993783865606696,Entire home/apt,251,1,124,2025-03-23,5.49,2,204,65,VFT/SE/08507
886829818417201595,Incredible penthouse - La Alameda,513747183,Anouk & Cedric,Casco Antiguo,Feria,37.39760959140861,-5.990423026914331,Entire home/apt,131,1,72,2025-03-18,3.19,1,313,43,VT-9974
886865141301298079,Fantastic Duplex Las Setas,51048225,Sevilla,Casco Antiguo,Alfalfa,37.3911516,-5.9893065,Entire home/apt,80,1,115,2025-03-08,5.32,94,156,64,VFT/SE/02311
886885188978012092,(Female) Cama en hab. de 4,310455657,La Banda Rooftop,Casco Antiguo,Arenal,37.38488946122517,-5.996053891834984,Shared room,57,1,5,2023-10-15,0.24,6,186,0,H/SE/01334
886925610339854777,Apartment Anais Center Seville,178921446,Antonio & Isabel,Casco Antiguo,Santa Catalina,37.3944812,-5.9880946,Entire home/apt,90,2,9,2025-02-23,0.40,6,336,5,VFT/SE/03748
888244148718439048,Alohamundi Lumbreras IV,514074542,Samuel,Casco Antiguo,San Lorenzo,37.39955344810853,-5.994806640261865,Entire home/apt,99,2,36,2025-03-07,2.02,1,8,21,VFT/SE/10355
888326452513904920,Un hogar en Sevilla,488839797,Maria,Nervión,Nervión,37.376482,-5.9720493,Private room,63,1,61,2025-03-24,3.37,1,64,43,Exempt
888351276863145719,4. Habitación Individual con baño privado,109373985,Alba,Casco Antiguo,San Bartolomé,37.39041635098415,-5.985866724583817,Private room,39,1,163,2025-03-19,7.28,5,30,93,VFT/SE10669
888857983947354157,Duplex de lujo con terraza,51048225,Sevilla,Nervión,an Roque,37.3899457,-5.9824322,Entire home/apt,164,1,1,2023-10-13,0.06,94,88,0,VTF/SE06408
888882472503648601,"Casa Cortijo, habitación con baño 1 o 2 personas",207370896,Alberto,Cerro - Amate,Amate,37.3793608,-5.959557200000001,Private room,34,1,65,2025-03-16,3.73,2,148,41,CTC-2017151740
888905965555866313,Hispalis Triana,105842350,Hispalis Home,Triana,Triana Oeste,37.39002,-6.01009,Entire home/apt,169,1,0,,,41,76,0,VFT/SE/10061
888966855936452696,J21 Apartment by Cathedral Alcazar Jimios,37040238,Grupo Se&Pal,Casco Antiguo,Arenal,37.38676301479601,-5.994696961901851,Entire home/apt,136,2,51,2025-02-21,2.27,34,142,17,VFT/Se/09650
889726605989031308,Sevilla Cozy Rooms: great spot,5411922,Erna,Casco Antiguo,Santa Catalina,37.3910595,-5.9853209,Private room,40,10,12,2025-02-25,0.62,21,318,9,Exempt
891011991121792909,Avanti Alameda  Sky Terrace ¡disfrútalo!,223766444,Álvaro,Casco Antiguo,Feria,37.3982,-5.99281,Entire home/apt,134,2,45,2024-07-10,1.99,17,151,4,VUT/SE/07382
892082782040998399,El Patio de Luna,20544496,Luis,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",37.40422,-5.98888,Entire home/apt,,2,15,2025-03-23,2.50,1,81,15,VUT/SE/13533
892221842877203910,Habitación Comoda,485158756,Daniela,Palmera - Bellavista,Bami,37.36066920084137,-5.977967977523804,Private room,39,1,65,2025-03-09,3.05,2,171,29,CTC-2023155816
893952007743296849,7 Revueltas Suites,515322699,Fátima,Casco Antiguo,Alfalfa,37.3906098,-5.9917919,Entire home/apt,97,1,18,2025-02-24,0.96,1,319,13,VFT/SE/10623
893959037216487536,Iberflat Fabiola 4 pax,366923541,IBERflat,Casco Antiguo,Santa Cruz,37.387678082811185,-5.990015673753179,Entire home/apt,148,1,1,2023-06-13,0.05,3,302,0,A/SE/00148
893980258931078430,Iberflat Fabiola 5 pax,366923541,IBERflat,Casco Antiguo,San Bartolomé,37.38702,-5.988919999999999,Entire home/apt,161,1,2,2023-12-10,0.12,3,331,0,A/SE/00148
893983112706883442,Iberflat Fabiola 6 pax,366923541,IBERflat,Casco Antiguo,Santa Cruz,37.38598996513827,-5.989555642005612,Entire home/apt,171,1,3,2024-07-15,0.16,3,223,1,A/SE/00148
894098400112474646,San Roque - Plaza del Museo,25643998,Fernando Y Guille,Casco Antiguo,Museo,37.3914682,-5.9986063,Entire home/apt,60,2,13,2025-02-23,0.59,10,205,9,VFT/SE10471
894603220845257271,Hispalis Setas de Sevilla II,105842350,Hispalis Home,Casco Antiguo,San Bartolomé,37.39056179246296,-5.985889221389393,Entire home/apt,163,1,0,,,41,95,0,VFT/SE/10571
894603273705562069,Hispalis Setas de Sevilla I,105842350,Hispalis Home,Casco Antiguo,Santa Catalina,37.39248778730701,-5.985014125767768,Entire home/apt,195,1,0,,,41,60,0,VFT/SE/10570
894605157388491690,Apartamento dos 2  dormitorios.,238434973,Carmen,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",37.40358721446996,-5.990656251446123,Entire home/apt,40,30,7,2025-01-04,0.38,12,270,3,Exempt
894758837860949404,Increíble Apartamento Centrico 0A,515499186,Nayro Urbano,Casco Antiguo,Santa Catalina,37.3928648,-5.9846263,Entire home/apt,89,2,0,,,6,40,0,VUT/SE/10823
894767663210381050,Increíble Apartamento Centrico 0B,515499186,Nayro Urbano,Casco Antiguo,Santa Catalina,37.3928648,-5.9846263,Entire home/apt,86,2,0,,,6,37,0,VUT/SE/10823
894772592385489478,Increíble Apartamento Centrico 1A,515499186,Nayro Urbano,Casco Antiguo,Santa Catalina,37.3928648,-5.9846263,Entire home/apt,89,2,0,,,6,18,0,VUT/SE/10823
894774652453357017,Increíble Apartamento Centrico 2A,515499186,Nayro Urbano,Casco Antiguo,Santa Catalina,37.3928648,-5.9846263,Entire home/apt,86,2,1,2024-04-07,0.08,6,32,1,VUT/SE/10823
894774765301224499,Increíble Apartamento Centrico 1B,515499186,Nayro Urbano,Casco Antiguo,Santa Catalina,37.39287,-5.98463,Entire home/apt,100,2,0,,,6,7,0,VUT/SE/10823
894779489552740829,Increíble Apartamento Centrico 2B,515499186,Nayro Urbano,Casco Antiguo,Santa Catalina,37.3928648,-5.9846263,Entire home/apt,93,2,2,2024-05-18,0.11,6,10,1,VTF/SE/10823
894841594877851850,Habitación confortable con baño privado,507569925,Rosario,Macarena,"León XIII, Los Naranjos",37.40451228428766,-5.983854140966362,Private room,56,3,40,2025-03-23,2.19,1,46,26,VFT/SE/10935
895319624401881097,AJ Brand New apartament by Triana´s bridge,37040238,Grupo Se&Pal,Casco Antiguo,Museo,37.3883299,-6.001771300000001,Entire home/apt,111,2,51,2025-03-25,2.71,34,123,26,VFT /SE/06685
895319642918719768,BS Amazing Triplex Private terrace downtown Parkin,37040238,Grupo Se&Pal,Casco Antiguo,Alfalfa,37.3918029,-5.9904461,Entire home/apt,349,2,80,2025-03-12,4.23,34,114,52,VFT/SE/10644
895394924351494874,Hispalis Jardines de Murillo,105842350,Hispalis Home,Nervión,San Bernardo,37.3844234,-5.9860573,Entire home/apt,156,1,0,,,41,115,0,VFT/SE/014300
895394999213901190,Hispalis Maestranza,105842350,Hispalis Home,Casco Antiguo,Museo,37.38968565114807,-6.002760262001177,Entire home/apt,173,1,0,,,41,111,0,vft/se/10089
895553477708906725,Spacious luxury for 4 at the Maestranza bullring,23559250,Homing U,Casco Antiguo,Arenal,37.3852178,-5.997442899999999,Entire home/apt,226,1,14,2024-09-17,0.93,43,170,11,A/SE/00359
895581052428856851,Casa Sol. Casa con garaje.,99370256,Mi Casa,Casco Antiguo,Santa Catalina,37.3946374,-5.9865533,Entire home/apt,151,2,50,2025-02-24,2.26,6,328,27,VFT/SE/01278
895611437120456836,Design & luxury for 4 in the heart of Sevilla,23559250,Homing U,Casco Antiguo,Arenal,37.3852178,-5.997442899999999,Entire home/apt,232,2,5,2025-01-26,0.75,43,169,5,A/SE/00359
896243752985134167,Ultimate luxury just steps away from everything,23559250,Homing U,Casco Antiguo,Arenal,37.3852178,-5.997442899999999,Entire home/apt,231,2,4,2025-02-01,0.30,43,175,3,A/SE/00359
896252634320116603,Exclusivity and relax in the heart of Seville,23559250,Homing U,Casco Antiguo,Arenal,37.3852178,-5.997442899999999,Entire home/apt,231,2,3,2025-03-17,0.27,43,184,3,A/SE/00359
896261577079758736,Large & elegant apt. next to the bullring,23559250,Homing U,Casco Antiguo,Arenal,37.38555,-5.99859,Entire home/apt,281,1,14,2025-02-26,0.78,43,195,9,A/SE/00359
896271488505497163,Gorgeous luxury apt. ideal for couples,23559250,Homing U,Casco Antiguo,Arenal,37.3852178,-5.997442899999999,Entire home/apt,177,1,2,2024-11-02,0.09,43,144,1,A/SE/00359
896280037446833765,Exclusivity and luxury in the heart of Sevilla,23559250,Homing U,Casco Antiguo,Arenal,37.3852178,-5.997442899999999,Entire home/apt,366,1,16,2025-03-20,0.97,43,162,12,A/SE/00359
896319663902797857,Casa Blanca,130750225,Blanca,Los Remedios,Los Remedios,37.3775906,-5.996392,Entire home/apt,194,1,13,2024-05-26,0.60,1,72,3,VFT/SE/10912
896427609158042136,Stylish apartment in the heart of Sevilla,23559250,Homing U,Casco Antiguo,Arenal,37.3852178,-5.997442899999999,Entire home/apt,,1,10,2025-03-09,0.46,43,180,5,A/SE/00359
896435228789863821,Maximum exclusivity in the heart of Seville,23559250,Homing U,Casco Antiguo,Arenal,37.3852178,-5.997442899999999,Entire home/apt,183,1,2,2024-07-03,0.13,43,190,1,A/SE/00359
896442183549955439,Luxury & elegance steps away from the Bullring,23559250,Homing U,Casco Antiguo,Arenal,37.3852178,-5.997442899999999,Entire home/apt,393,1,14,2025-02-22,0.85,43,167,10,A/SE/00359
